order_id,date,weekday,hour,channel,customer_type,category,product,quantity,unit_price,discount_pct,ticket_amount,wait_minutes,satisfaction,returned_within_30d
ORD-04275,2025-01-13,Monday,11,Mostrador,Nuevo,Pastelería,Cookie,2,1489.0,0.05,2829.0,5.6,5.0,0
ORD-04304,2025-01-13,Monday,11,Takeaway,Habitual,Desayuno,Tostadas,1,4152.0,0.0,4152.0,6.6,4.8,1
ORD-05467,2025-01-13,Monday,11,Mostrador,Nuevo,Café,Cortado,1,1725.0,0.1,1553.0,2.0,5.0,1
ORD-05069,2025-01-13,Monday,12,Mostrador,Nuevo,Desayuno,Tostadas,1,3792.0,0.1,3413.0,10.0,5.0,0
ORD-06293,2025-01-13,Monday,13,Mostrador,Nuevo,Desayuno,Tostadas,2,4137.0,0.0,8274.0,9.5,4.4,0
ORD-05500,2025-01-13,Monday,14,Mostrador,Nuevo,Desayuno,Combo desayuno,1,3939.0,0.1,3545.0,6.5,4.4,0
ORD-06445,2025-01-13,Monday,14,Mostrador,Frecuente,Almuerzo,Wrap,1,4690.0,0.05,4456.0,9.0,4.6,1
ORD-01683,2025-01-13,Monday,17,Takeaway,Nuevo,Café,Americano,1,1803.0,0.1,1623.0,10.0,4.6,0
ORD-02866,2025-01-13,Monday,17,Takeaway,Nuevo,Café,Latte,1,1589.0,0.0,1589.0,6.2,5.0,0
ORD-05503,2025-01-13,Monday,17,Delivery,Habitual,Bebidas frías,Iced latte,2,2659.0,0.0,5317.0,17.0,4.3,1
ORD-05838,2025-01-13,Monday,17,Mostrador,Habitual,Café,Espresso,2,1729.0,0.0,3458.0,6.9,4.2,1
ORD-00663,2025-01-13,Monday,18,Mostrador,Frecuente,Pastelería,Budín,1,1581.0,0.0,1581.0,5.2,5.0,1
ORD-04003,2025-01-13,Monday,18,Delivery,Frecuente,Café,Cortado,2,1874.0,0.0,3749.0,17.2,4.0,0
ORD-03320,2025-01-13,Monday,19,Takeaway,Nuevo,Bebidas frías,Licuado,2,2765.0,0.0,5531.0,6.5,4.4,0
ORD-04299,2025-01-14,Tuesday,9,Mostrador,Nuevo,Almuerzo,Tostado,1,5248.0,0.0,5248.0,11.4,5.0,0
ORD-00844,2025-01-14,Tuesday,11,Mostrador,Nuevo,Café,Flat White,3,1626.0,0.0,4878.0,6.6,4.9,0
ORD-00328,2025-01-14,Tuesday,12,Mostrador,Habitual,Café,Espresso,3,1898.0,0.0,5693.0,2.0,4.6,0
ORD-01266,2025-01-14,Tuesday,12,Mostrador,Frecuente,Café,Latte,3,1814.0,0.1,4897.0,9.4,5.0,0
ORD-03633,2025-01-14,Tuesday,13,Mostrador,Nuevo,Café,Espresso,1,1930.0,0.05,1833.0,8.6,4.4,0
ORD-04969,2025-01-14,Tuesday,13,Mostrador,Habitual,Almuerzo,Tostado,2,5353.0,0.05,10171.0,5.4,4.7,0
ORD-05740,2025-01-14,Tuesday,13,Delivery,Frecuente,Café,Latte,1,1810.0,0.0,1810.0,19.6,3.9,0
ORD-01909,2025-01-14,Tuesday,14,Mostrador,Nuevo,Bebidas frías,Limonada,2,2824.0,0.0,5648.0,7.8,4.5,0
ORD-01446,2025-01-14,Tuesday,15,Takeaway,Habitual,Bebidas frías,Licuado,1,2650.0,0.1,2385.0,7.8,4.6,1
ORD-02764,2025-01-14,Tuesday,15,Takeaway,Habitual,Desayuno,Tostadas,3,4058.0,0.0,12173.0,6.2,5.0,0
ORD-03545,2025-01-14,Tuesday,15,Mostrador,Habitual,Almuerzo,Tostado,2,5122.0,0.0,10244.0,7.5,4.5,0
ORD-00117,2025-01-14,Tuesday,16,Mostrador,Nuevo,Pastelería,Medialuna,1,1485.0,0.0,1485.0,6.9,4.2,1
ORD-00970,2025-01-14,Tuesday,16,Mostrador,Nuevo,Pastelería,Croissant,1,1598.0,0.0,1598.0,8.6,5.0,0
ORD-04552,2025-01-14,Tuesday,17,Takeaway,Frecuente,Bebidas frías,Iced latte,1,2876.0,0.0,2876.0,3.6,5.0,1
ORD-03755,2025-01-14,Tuesday,18,Mostrador,Nuevo,Desayuno,Tostadas,1,3755.0,0.0,3755.0,2.0,5.0,0
ORD-04945,2025-01-14,Tuesday,19,Takeaway,Nuevo,Café,Cortado,1,1511.0,0.05,1436.0,4.9,4.8,1
ORD-06359,2025-01-14,Tuesday,20,Delivery,Nuevo,Pastelería,Tostada dulce,1,1528.0,0.0,1528.0,18.7,3.6,0
ORD-04194,2025-01-15,Wednesday,10,Mostrador,Habitual,Desayuno,Combo desayuno,1,4444.0,0.0,4444.0,4.3,4.2,0
ORD-06352,2025-01-15,Wednesday,11,Mostrador,Nuevo,Desayuno,Tostadas,1,3590.0,0.05,3411.0,2.8,5.0,0
ORD-02630,2025-01-15,Wednesday,12,Mostrador,Habitual,Pastelería,Croissant,3,1815.0,0.0,5445.0,9.0,4.2,0
ORD-02728,2025-01-15,Wednesday,12,Mostrador,Nuevo,Bebidas frías,Limonada,3,3191.0,0.05,9095.0,10.1,4.7,1
ORD-02881,2025-01-15,Wednesday,12,Mostrador,Frecuente,Pastelería,Cookie,1,1641.0,0.0,1641.0,7.9,4.9,1
ORD-04592,2025-01-15,Wednesday,12,Mostrador,Habitual,Café,Espresso,2,1762.0,0.0,3523.0,8.5,4.8,0
ORD-01452,2025-01-15,Wednesday,13,Mostrador,Nuevo,Bebidas frías,Limonada,1,2763.0,0.0,2763.0,9.5,4.7,0
ORD-00870,2025-01-15,Wednesday,14,Takeaway,Habitual,Almuerzo,Wrap,3,4818.0,0.0,14453.0,13.8,4.7,0
ORD-01240,2025-01-15,Wednesday,14,Delivery,Nuevo,Almuerzo,Tostado,2,4930.0,0.0,9859.0,25.7,4.4,0
ORD-02038,2025-01-15,Wednesday,14,Mostrador,Nuevo,Almuerzo,Ensalada,2,4606.0,0.0,9212.0,5.9,4.8,0
ORD-04458,2025-01-15,Wednesday,14,Delivery,Nuevo,Café,Cortado,1,1783.0,0.0,1783.0,23.2,3.9,0
ORD-04751,2025-01-15,Wednesday,14,Mostrador,Frecuente,Pastelería,Croissant,1,1410.0,0.0,1410.0,9.1,5.0,0
ORD-02203,2025-01-15,Wednesday,16,Mostrador,Habitual,Desayuno,Combo desayuno,1,4109.0,0.0,4109.0,2.0,4.8,0
ORD-05628,2025-01-15,Wednesday,16,Mostrador,Frecuente,Café,Latte,1,1784.0,0.05,1695.0,2.2,5.0,1
ORD-04236,2025-01-15,Wednesday,17,Mostrador,Habitual,Bebidas frías,Limonada,2,2553.0,0.0,5105.0,2.0,4.7,0
ORD-06279,2025-01-15,Wednesday,17,Takeaway,Habitual,Café,Americano,1,1773.0,0.0,1773.0,8.4,4.6,0
ORD-02772,2025-01-15,Wednesday,18,Mostrador,Nuevo,Pastelería,Budín,1,1656.0,0.15,1407.0,8.8,4.4,0
ORD-03240,2025-01-15,Wednesday,20,Mostrador,Nuevo,Bebidas frías,Iced latte,1,2705.0,0.1,2435.0,4.2,4.8,0
ORD-00056,2025-01-16,Thursday,8,Delivery,Habitual,Almuerzo,Wrap,1,5374.0,0.0,5374.0,23.4,3.9,0
ORD-00562,2025-01-16,Thursday,10,Mostrador,Habitual,Bebidas frías,Licuado,2,2788.0,0.0,5576.0,8.5,5.0,1
ORD-04189,2025-01-16,Thursday,11,Takeaway,Habitual,Pastelería,Tostada dulce,1,1843.0,0.0,1843.0,11.1,5.0,1
ORD-00817,2025-01-16,Thursday,12,Mostrador,Nuevo,Café,Cortado,2,1692.0,0.0,3384.0,5.2,3.4,0
ORD-03880,2025-01-16,Thursday,12,Mostrador,Nuevo,Café,Cortado,1,1512.0,0.0,1512.0,10.5,5.0,0
ORD-04092,2025-01-16,Thursday,12,Takeaway,Frecuente,Almuerzo,Wrap,2,5656.0,0.0,11313.0,11.5,5.0,1
ORD-04596,2025-01-16,Thursday,12,Mostrador,Frecuente,Almuerzo,Ensalada,2,5160.0,0.0,10319.0,12.6,4.2,0
ORD-05134,2025-01-16,Thursday,12,Mostrador,Frecuente,Café,Americano,3,1551.0,0.0,4653.0,8.9,4.8,0
ORD-06268,2025-01-16,Thursday,13,Takeaway,Frecuente,Pastelería,Tostada dulce,2,1448.0,0.05,2750.0,9.7,4.4,0
ORD-00902,2025-01-16,Thursday,14,Mostrador,Nuevo,Café,Flat White,1,1636.0,0.05,1554.0,8.5,5.0,0
ORD-01099,2025-01-16,Thursday,14,Takeaway,Nuevo,Café,Latte,1,1774.0,0.0,1774.0,11.4,3.8,0
ORD-02339,2025-01-16,Thursday,14,Mostrador,Nuevo,Café,Flat White,1,1802.0,0.0,1802.0,9.2,4.8,0
ORD-01871,2025-01-16,Thursday,15,Takeaway,Habitual,Almuerzo,Wrap,1,5273.0,0.05,5010.0,7.4,4.6,0
ORD-01019,2025-01-16,Thursday,17,Takeaway,Habitual,Almuerzo,Wrap,3,5270.0,0.0,15810.0,8.6,4.3,0
ORD-00250,2025-01-16,Thursday,18,Mostrador,Nuevo,Café,Latte,2,1805.0,0.0,3609.0,3.7,5.0,0
ORD-04320,2025-01-16,Thursday,20,Takeaway,Nuevo,Bebidas frías,Limonada,1,2781.0,0.05,2642.0,5.4,4.5,0
ORD-03013,2025-01-17,Friday,8,Mostrador,Nuevo,Desayuno,Yogur + granola,2,3781.0,0.1,6805.0,12.3,5.0,0
ORD-06313,2025-01-17,Friday,8,Takeaway,Nuevo,Pastelería,Tostada dulce,1,1515.0,0.0,1515.0,10.2,4.0,0
ORD-04127,2025-01-17,Friday,9,Mostrador,Nuevo,Bebidas frías,Iced latte,1,2712.0,0.0,2712.0,9.9,4.4,0
ORD-00352,2025-01-17,Friday,10,Takeaway,Nuevo,Café,Latte,1,2007.0,0.0,2007.0,13.8,3.4,0
ORD-02780,2025-01-17,Friday,10,Mostrador,Nuevo,Almuerzo,Bagel,1,5343.0,0.0,5343.0,6.8,4.7,0
ORD-04551,2025-01-17,Friday,11,Delivery,Habitual,Café,Espresso,1,1690.0,0.15,1436.0,15.4,4.6,0
ORD-01806,2025-01-17,Friday,12,Mostrador,Frecuente,Café,Espresso,1,1862.0,0.0,1862.0,10.0,4.9,1
ORD-03852,2025-01-17,Friday,12,Mostrador,Habitual,Bebidas frías,Limonada,1,2605.0,0.1,2345.0,11.6,4.7,1
ORD-00397,2025-01-17,Friday,13,Mostrador,Frecuente,Almuerzo,Bagel,1,4831.0,0.05,4589.0,8.6,3.8,0
ORD-02371,2025-01-17,Friday,13,Mostrador,Frecuente,Café,Americano,2,1730.0,0.0,3459.0,7.5,4.2,0
ORD-03871,2025-01-17,Friday,13,Takeaway,Frecuente,Almuerzo,Bagel,2,5075.0,0.15,8628.0,11.5,4.5,1
ORD-04269,2025-01-17,Friday,13,Mostrador,Habitual,Bebidas frías,Cold brew,1,2418.0,0.0,2418.0,12.6,4.6,0
ORD-05680,2025-01-17,Friday,13,Takeaway,Habitual,Almuerzo,Tostado,2,4499.0,0.0,8998.0,12.2,4.5,1
ORD-03363,2025-01-17,Friday,14,Mostrador,Habitual,Pastelería,Tostada dulce,1,1558.0,0.0,1558.0,2.0,4.4,0
ORD-04776,2025-01-17,Friday,14,Takeaway,Nuevo,Pastelería,Croissant,1,1660.0,0.0,1660.0,10.2,4.6,0
ORD-01110,2025-01-17,Friday,16,Mostrador,Nuevo,Bebidas frías,Limonada,1,3254.0,0.0,3254.0,3.0,5.0,0
ORD-02522,2025-01-17,Friday,18,Mostrador,Frecuente,Pastelería,Tostada dulce,2,1882.0,0.0,3765.0,7.1,5.0,0
ORD-05622,2025-01-17,Friday,18,Mostrador,Nuevo,Bebidas frías,Cold brew,1,2299.0,0.0,2299.0,2.9,5.0,0
ORD-00811,2025-01-17,Friday,20,Mostrador,Nuevo,Bebidas frías,Cold brew,1,2594.0,0.0,2594.0,5.0,5.0,0
ORD-01781,2025-01-18,Saturday,7,Mostrador,Habitual,Café,Espresso,1,1809.0,0.0,1809.0,5.4,4.3,0
ORD-04329,2025-01-18,Saturday,7,Mostrador,Nuevo,Café,Americano,1,1952.0,0.15,1660.0,4.6,4.6,1
ORD-00574,2025-01-18,Saturday,8,Takeaway,Nuevo,Bebidas frías,Licuado,1,2855.0,0.0,2855.0,11.4,4.1,0
ORD-01286,2025-01-18,Saturday,9,Delivery,Habitual,Almuerzo,Bagel,1,5610.0,0.05,5330.0,18.6,4.3,1
ORD-01526,2025-01-18,Saturday,9,Mostrador,Habitual,Café,Flat White,3,2152.0,0.05,6134.0,11.4,4.9,0
ORD-01270,2025-01-18,Saturday,11,Takeaway,Habitual,Almuerzo,Bagel,1,5484.0,0.0,5484.0,8.2,4.0,0
ORD-02884,2025-01-18,Saturday,12,Mostrador,Habitual,Desayuno,Tostadas,2,4185.0,0.1,7534.0,9.9,4.6,0
ORD-04894,2025-01-18,Saturday,12,Takeaway,Nuevo,Pastelería,Cookie,1,1319.0,0.05,1253.0,13.0,4.3,0
ORD-01463,2025-01-18,Saturday,15,Mostrador,Habitual,Bebidas frías,Limonada,1,3171.0,0.05,3013.0,3.6,5.0,0
ORD-01518,2025-01-18,Saturday,15,Takeaway,Frecuente,Desayuno,Avocado toast,2,4297.0,0.0,8594.0,5.1,4.4,0
ORD-04770,2025-01-18,Saturday,15,Takeaway,Nuevo,Café,Espresso,1,1795.0,0.0,1795.0,9.1,4.6,0
ORD-05548,2025-01-18,Saturday,15,Mostrador,Nuevo,Almuerzo,Wrap,1,5254.0,0.0,5254.0,2.0,5.0,0
ORD-05093,2025-01-18,Saturday,16,Mostrador,Nuevo,Bebidas frías,Licuado,1,3151.0,0.1,2836.0,4.2,5.0,1
ORD-04022,2025-01-18,Saturday,19,Mostrador,Nuevo,Almuerzo,Tostado,1,5312.0,0.05,5046.0,7.5,4.3,0
ORD-06192,2025-01-18,Saturday,19,Takeaway,Frecuente,Bebidas frías,Cold brew,1,2899.0,0.0,2899.0,4.6,4.7,1
ORD-02412,2025-01-19,Sunday,7,Takeaway,Habitual,Café,Latte,1,2021.0,0.0,2021.0,7.5,4.7,1
ORD-04724,2025-01-19,Sunday,7,Mostrador,Nuevo,Pastelería,Cookie,1,1677.0,0.05,1594.0,6.9,4.5,0
ORD-02505,2025-01-19,Sunday,9,Mostrador,Nuevo,Café,Espresso,2,1451.0,0.0,2902.0,9.8,4.2,0
ORD-04986,2025-01-19,Sunday,9,Mostrador,Nuevo,Desayuno,Tostadas,1,4403.0,0.0,4403.0,4.5,5.0,0
ORD-01653,2025-01-19,Sunday,11,Mostrador,Habitual,Bebidas frías,Limonada,3,3092.0,0.0,9276.0,7.3,4.5,0
ORD-02278,2025-01-19,Sunday,11,Mostrador,Habitual,Café,Cortado,1,1922.0,0.0,1922.0,6.1,4.9,0
ORD-02972,2025-01-19,Sunday,11,Mostrador,Habitual,Café,Flat White,3,1879.0,0.0,5637.0,2.0,5.0,0
ORD-01453,2025-01-19,Sunday,12,Takeaway,Nuevo,Café,Cortado,1,1923.0,0.0,1923.0,10.1,4.0,0
ORD-01642,2025-01-19,Sunday,12,Mostrador,Nuevo,Pastelería,Tostada dulce,1,1694.0,0.0,1694.0,11.2,3.7,0
ORD-04347,2025-01-19,Sunday,12,Takeaway,Nuevo,Bebidas frías,Licuado,2,2463.0,0.05,4680.0,14.9,3.6,0
ORD-05991,2025-01-19,Sunday,12,Mostrador,Habitual,Pastelería,Medialuna,1,1524.0,0.0,1524.0,6.4,4.5,0
ORD-01976,2025-01-19,Sunday,13,Mostrador,Habitual,Almuerzo,Ensalada,2,4645.0,0.0,9291.0,10.2,4.8,0
ORD-04341,2025-01-19,Sunday,13,Mostrador,Nuevo,Pastelería,Medialuna,1,1683.0,0.1,1515.0,7.6,5.0,0
ORD-00584,2025-01-19,Sunday,14,Mostrador,Habitual,Almuerzo,Ensalada,1,5309.0,0.0,5309.0,3.4,4.6,1
ORD-03617,2025-01-19,Sunday,14,Mostrador,Habitual,Bebidas frías,Cold brew,2,3236.0,0.0,6471.0,11.0,4.1,1
ORD-05219,2025-01-19,Sunday,14,Takeaway,Habitual,Bebidas frías,Cold brew,2,2881.0,0.0,5761.0,8.4,4.9,0
ORD-00848,2025-01-19,Sunday,15,Mostrador,Habitual,Desayuno,Yogur + granola,1,4101.0,0.0,4101.0,2.0,5.0,0
ORD-03464,2025-01-19,Sunday,15,Mostrador,Habitual,Café,Latte,3,1776.0,0.05,5062.0,2.0,4.9,0
ORD-05055,2025-01-19,Sunday,16,Takeaway,Nuevo,Desayuno,Combo desayuno,3,4270.0,0.0,12809.0,3.1,5.0,1
ORD-00699,2025-01-19,Sunday,18,Mostrador,Frecuente,Café,Espresso,1,1880.0,0.0,1880.0,2.0,5.0,0
ORD-01464,2025-01-19,Sunday,19,Mostrador,Nuevo,Pastelería,Tostada dulce,2,1697.0,0.0,3395.0,5.8,4.9,0
ORD-04120,2025-01-19,Sunday,19,Delivery,Nuevo,Pastelería,Medialuna,1,1614.0,0.15,1372.0,17.7,4.5,0
ORD-03338,2025-01-19,Sunday,20,Mostrador,Habitual,Café,Cortado,2,1844.0,0.0,3688.0,5.4,5.0,0
ORD-04952,2025-01-19,Sunday,20,Takeaway,Nuevo,Café,Espresso,1,1928.0,0.0,1928.0,7.0,5.0,0
ORD-05012,2025-01-20,Monday,9,Mostrador,Frecuente,Pastelería,Medialuna,1,1713.0,0.0,1713.0,10.5,4.5,1
ORD-02314,2025-01-20,Monday,10,Takeaway,Habitual,Café,Cortado,2,1624.0,0.05,3086.0,8.1,4.8,0
ORD-05646,2025-01-20,Monday,10,Delivery,Nuevo,Almuerzo,Tostado,3,5386.0,0.0,16159.0,23.0,3.5,0
ORD-06327,2025-01-20,Monday,10,Mostrador,Nuevo,Pastelería,Tostada dulce,2,1582.0,0.0,3164.0,6.8,4.8,0
ORD-01983,2025-01-20,Monday,13,Delivery,Nuevo,Almuerzo,Wrap,3,5079.0,0.05,14475.0,18.7,4.5,0
ORD-00887,2025-01-20,Monday,14,Delivery,Nuevo,Desayuno,Combo desayuno,3,4174.0,0.0,12522.0,20.2,4.0,0
ORD-06205,2025-01-20,Monday,14,Mostrador,Habitual,Café,Espresso,1,1678.0,0.15,1427.0,5.8,4.7,1
ORD-00546,2025-01-20,Monday,15,Takeaway,Nuevo,Desayuno,Yogur + granola,1,4603.0,0.0,4603.0,12.2,3.9,0
ORD-00898,2025-01-20,Monday,16,Takeaway,Habitual,Pastelería,Tostada dulce,1,1328.0,0.0,1328.0,7.3,4.8,0
ORD-02618,2025-01-20,Monday,16,Mostrador,Nuevo,Almuerzo,Ensalada,1,4525.0,0.0,4525.0,4.9,4.6,0
ORD-03781,2025-01-21,Tuesday,7,Takeaway,Habitual,Café,Cortado,1,1948.0,0.0,1948.0,9.0,5.0,0
ORD-04185,2025-01-21,Tuesday,7,Takeaway,Habitual,Pastelería,Medialuna,1,1714.0,0.0,1714.0,8.3,4.9,1
ORD-01026,2025-01-21,Tuesday,8,Mostrador,Nuevo,Desayuno,Avocado toast,1,4286.0,0.0,4286.0,11.1,4.1,1
ORD-01801,2025-01-21,Tuesday,11,Mostrador,Habitual,Bebidas frías,Iced latte,1,2471.0,0.0,2471.0,10.0,4.7,0
ORD-01979,2025-01-21,Tuesday,11,Takeaway,Habitual,Café,Americano,1,1667.0,0.0,1667.0,3.9,4.7,1
ORD-00542,2025-01-21,Tuesday,12,Takeaway,Frecuente,Desayuno,Combo desayuno,1,4441.0,0.0,4441.0,11.1,4.4,0
ORD-03800,2025-01-21,Tuesday,12,Mostrador,Habitual,Desayuno,Combo desayuno,1,3625.0,0.15,3081.0,8.9,4.4,0
ORD-01267,2025-01-21,Tuesday,13,Mostrador,Habitual,Desayuno,Yogur + granola,3,4452.0,0.0,13357.0,8.1,5.0,1
ORD-05475,2025-01-21,Tuesday,14,Mostrador,Nuevo,Café,Flat White,2,1958.0,0.0,3916.0,7.7,4.6,0
ORD-06316,2025-01-21,Tuesday,14,Delivery,Habitual,Café,Latte,3,1897.0,0.0,5690.0,22.3,3.6,0
ORD-02488,2025-01-21,Tuesday,15,Mostrador,Habitual,Almuerzo,Wrap,1,5214.0,0.0,5214.0,6.8,4.7,1
ORD-03452,2025-01-21,Tuesday,15,Mostrador,Habitual,Almuerzo,Wrap,1,5085.0,0.0,5085.0,4.3,4.7,0
ORD-04702,2025-01-21,Tuesday,15,Delivery,Habitual,Bebidas frías,Iced latte,1,2969.0,0.0,2969.0,20.4,3.5,0
ORD-05537,2025-01-21,Tuesday,15,Delivery,Habitual,Café,Cortado,1,1756.0,0.05,1668.0,9.4,4.3,0
ORD-06276,2025-01-21,Tuesday,15,Delivery,Habitual,Desayuno,Yogur + granola,3,4161.0,0.0,12484.0,15.0,4.2,0
ORD-00858,2025-01-21,Tuesday,16,Delivery,Nuevo,Café,Espresso,1,1630.0,0.05,1549.0,15.8,4.3,0
ORD-04855,2025-01-21,Tuesday,16,Delivery,Nuevo,Almuerzo,Wrap,1,4610.0,0.0,4610.0,21.5,4.0,0
ORD-05653,2025-01-21,Tuesday,17,Mostrador,Nuevo,Almuerzo,Wrap,1,4687.0,0.0,4687.0,3.6,5.0,0
ORD-03357,2025-01-21,Tuesday,18,Delivery,Frecuente,Bebidas frías,Iced latte,1,3000.0,0.0,3000.0,20.4,3.9,1
ORD-05017,2025-01-21,Tuesday,19,Mostrador,Frecuente,Almuerzo,Tostado,1,4686.0,0.0,4686.0,6.0,4.0,0
ORD-01021,2025-01-21,Tuesday,20,Mostrador,Nuevo,Café,Flat White,2,1944.0,0.0,3889.0,9.4,4.8,1
ORD-02788,2025-01-22,Wednesday,12,Mostrador,Habitual,Café,Latte,3,1618.0,0.05,4612.0,11.9,4.5,0
ORD-04861,2025-01-22,Wednesday,12,Mostrador,Habitual,Café,Americano,1,1714.0,0.0,1714.0,8.8,3.9,0
ORD-04893,2025-01-22,Wednesday,12,Takeaway,Habitual,Bebidas frías,Iced latte,1,2821.0,0.1,2539.0,14.1,3.8,1
ORD-03509,2025-01-22,Wednesday,13,Mostrador,Nuevo,Almuerzo,Ensalada,1,6023.0,0.0,6023.0,8.4,4.1,1
ORD-04518,2025-01-22,Wednesday,13,Takeaway,Nuevo,Café,Cortado,1,1960.0,0.0,1960.0,10.7,4.4,1
ORD-03113,2025-01-22,Wednesday,14,Mostrador,Habitual,Desayuno,Avocado toast,1,4197.0,0.05,3987.0,6.2,5.0,0
ORD-00150,2025-01-22,Wednesday,15,Delivery,Nuevo,Desayuno,Avocado toast,2,3935.0,0.0,7871.0,17.5,4.4,0
ORD-01615,2025-01-22,Wednesday,15,Takeaway,Nuevo,Bebidas frías,Iced latte,1,2704.0,0.05,2569.0,6.4,4.7,1
ORD-02460,2025-01-22,Wednesday,15,Mostrador,Habitual,Almuerzo,Bagel,1,5201.0,0.15,4421.0,7.6,4.7,0
ORD-02657,2025-01-22,Wednesday,15,Mostrador,Nuevo,Café,Espresso,1,2048.0,0.05,1946.0,6.2,5.0,0
ORD-05257,2025-01-22,Wednesday,15,Mostrador,Nuevo,Pastelería,Cookie,2,1604.0,0.0,3208.0,7.8,4.1,0
ORD-05816,2025-01-22,Wednesday,15,Takeaway,Habitual,Pastelería,Budín,2,1545.0,0.0,3089.0,8.0,5.0,1
ORD-04873,2025-01-22,Wednesday,16,Delivery,Frecuente,Desayuno,Tostadas,1,4200.0,0.0,4200.0,17.0,4.4,0
ORD-06370,2025-01-22,Wednesday,16,Takeaway,Nuevo,Desayuno,Combo desayuno,2,4395.0,0.0,8791.0,6.0,4.7,0
ORD-03189,2025-01-22,Wednesday,18,Takeaway,Nuevo,Café,Cortado,1,1692.0,0.0,1692.0,6.4,4.4,0
ORD-06211,2025-01-22,Wednesday,18,Takeaway,Frecuente,Desayuno,Tostadas,3,4040.0,0.0,12121.0,7.4,5.0,0
ORD-01136,2025-01-22,Wednesday,19,Mostrador,Frecuente,Café,Flat White,3,1793.0,0.0,5378.0,2.0,4.5,0
ORD-03184,2025-01-22,Wednesday,19,Takeaway,Nuevo,Café,Americano,2,1632.0,0.0,3264.0,8.0,4.5,0
ORD-04388,2025-01-22,Wednesday,19,Delivery,Frecuente,Café,Americano,1,1604.0,0.0,1604.0,17.3,3.4,0
ORD-05850,2025-01-22,Wednesday,20,Takeaway,Habitual,Café,Latte,1,1737.0,0.0,1737.0,2.7,5.0,0
ORD-03501,2025-01-23,Thursday,7,Takeaway,Habitual,Café,Latte,1,1713.0,0.1,1542.0,11.8,4.3,0
ORD-02002,2025-01-23,Thursday,8,Mostrador,Habitual,Café,Espresso,1,1814.0,0.0,1814.0,10.5,5.0,1
ORD-05385,2025-01-23,Thursday,9,Mostrador,Frecuente,Café,Flat White,2,1861.0,0.0,3723.0,9.3,5.0,0
ORD-01470,2025-01-23,Thursday,10,Takeaway,Habitual,Pastelería,Budín,2,1724.0,0.0,3448.0,12.1,4.9,1
ORD-01889,2025-01-23,Thursday,11,Delivery,Habitual,Pastelería,Tostada dulce,1,1691.0,0.0,1691.0,16.2,4.3,0
ORD-02525,2025-01-23,Thursday,11,Takeaway,Frecuente,Desayuno,Combo desayuno,3,4471.0,0.05,12742.0,9.9,4.8,0
ORD-04484,2025-01-23,Thursday,11,Mostrador,Habitual,Almuerzo,Wrap,1,4828.0,0.0,4828.0,7.8,4.4,0
ORD-05606,2025-01-23,Thursday,11,Mostrador,Habitual,Almuerzo,Wrap,1,5512.0,0.0,5512.0,3.8,4.7,1
ORD-02982,2025-01-23,Thursday,14,Mostrador,Nuevo,Almuerzo,Bagel,2,4671.0,0.0,9342.0,10.9,4.2,0
ORD-03919,2025-01-23,Thursday,14,Takeaway,Habitual,Desayuno,Tostadas,1,4686.0,0.0,4686.0,10.5,4.8,0
ORD-00619,2025-01-23,Thursday,15,Mostrador,Habitual,Café,Cortado,1,1789.0,0.0,1789.0,2.7,4.8,1
ORD-01351,2025-01-23,Thursday,15,Delivery,Frecuente,Desayuno,Tostadas,2,4448.0,0.0,8897.0,18.7,4.0,0
ORD-02373,2025-01-23,Thursday,15,Mostrador,Nuevo,Café,Americano,1,1958.0,0.0,1958.0,8.7,4.6,0
ORD-03533,2025-01-23,Thursday,15,Delivery,Frecuente,Café,Flat White,2,1732.0,0.05,3290.0,20.4,3.9,1
ORD-01411,2025-01-23,Thursday,16,Mostrador,Habitual,Pastelería,Medialuna,2,1440.0,0.05,2735.0,5.3,5.0,0
ORD-05974,2025-01-23,Thursday,16,Takeaway,Nuevo,Café,Flat White,2,1722.0,0.0,3445.0,9.4,4.0,0
ORD-06416,2025-01-23,Thursday,16,Mostrador,Frecuente,Bebidas frías,Iced latte,1,2945.0,0.0,2945.0,3.8,4.2,1
ORD-04737,2025-01-23,Thursday,19,Mostrador,Nuevo,Almuerzo,Tostado,1,5028.0,0.0,5028.0,10.3,4.6,0
ORD-06249,2025-01-23,Thursday,20,Takeaway,Habitual,Desayuno,Tostadas,1,4799.0,0.0,4799.0,4.1,4.9,1
ORD-02129,2025-01-24,Friday,11,Mostrador,Nuevo,Bebidas frías,Cold brew,2,2930.0,0.0,5861.0,4.3,5.0,1
ORD-02804,2025-01-24,Friday,11,Mostrador,Habitual,Almuerzo,Tostado,1,5146.0,0.0,5146.0,3.3,4.4,1
ORD-02888,2025-01-24,Friday,11,Takeaway,Frecuente,Almuerzo,Bagel,3,5616.0,0.0,16847.0,12.7,4.7,0
ORD-06139,2025-01-24,Friday,11,Delivery,Nuevo,Café,Americano,1,1912.0,0.05,1816.0,16.2,4.5,1
ORD-06288,2025-01-24,Friday,11,Mostrador,Nuevo,Café,Espresso,1,1730.0,0.0,1730.0,2.0,4.0,0
ORD-01456,2025-01-24,Friday,12,Mostrador,Frecuente,Pastelería,Cookie,1,1771.0,0.0,1771.0,11.3,4.1,1
ORD-03798,2025-01-24,Friday,12,Mostrador,Nuevo,Café,Flat White,2,1806.0,0.05,3432.0,7.1,4.2,0
